"term_id"	"parent_id"
"Orphanet_108993"	"Orphanet_97962|Orphanet_98045|Orphanet_377794|Orphanet_183554"
"Orphanet_108995"	"Orphanet_97962|Orphanet_98045|Orphanet_377794"
"Orphanet_108997"	"Orphanet_377794|Orphanet_97992"
"Orphanet_108999"	"Orphanet_377794"
"Orphanet_109"	"Orphanet_377789"
"Orphanet_109007"	"Orphanet_109009|Orphanet_404577|Orphanet_377794"
"Orphanet_109009"	"Orphanet_68378|Orphanet_377794"
"Orphanet_109011"	"Orphanet_183536|Orphanet_68378|Orphanet_377794"
"Orphanet_11"	"Orphanet_377789"
"Orphanet_110"	"Orphanet_377788"
"Orphanet_1104"	"Orphanet_377789"
"Orphanet_1106"	"Orphanet_377789"
"Orphanet_111"	"Orphanet_377788"
"Orphanet_1110"	"Orphanet_377789"
"Orphanet_1112"	"Orphanet_377789"
"Orphanet_1113"	"Orphanet_377789"
"Orphanet_1114"	"Orphanet_377789"
"Orphanet_1116"	"Orphanet_377788"
"Orphanet_1118"	"Orphanet_377789"
"Orphanet_112"	"Orphanet_377788"
"Orphanet_1120"	"Orphanet_377789"
"Orphanet_1122"	"Orphanet_377789"
"Orphanet_1125"	"Orphanet_377788"
"Orphanet_1126"	"Orphanet_377789"
"Orphanet_113"	"Orphanet_377788"
"Orphanet_1131"	"Orphanet_377789"
"Orphanet_1133"	"Orphanet_377789"
"Orphanet_1135"	"Orphanet_377789"
"Orphanet_1136"	"Orphanet_377791"
"Orphanet_1143"	"Orphanet_377788"
"Orphanet_1144"	"Orphanet_377789"
"Orphanet_1145"	"Orphanet_377788"
"Orphanet_1146"	"Orphanet_377789"
"Orphanet_1147"	"Orphanet_377789"
"Orphanet_115"	"Orphanet_377789"
"Orphanet_1150"	"Orphanet_377789"
"Orphanet_1154"	"Orphanet_377789"
"Orphanet_1159"	"Orphanet_377788"
"Orphanet_116"	"Orphanet_377789"
"Orphanet_1163"	"Orphanet_377788"
"Orphanet_1164"	"Orphanet_377788"
"Orphanet_1166"	"Orphanet_377791"
"Orphanet_1168"	"Orphanet_377788"
"Orphanet_117"	"Orphanet_377788"
"Orphanet_1170"	"Orphanet_377788"
"Orphanet_1171"	"Orphanet_377788"
"Orphanet_1172"	"Orphanet_98539|Orphanet_183518|Orphanet_377794|Orphanet_182070"
"Orphanet_1173"	"Orphanet_377788"
"Orphanet_1174"	"Orphanet_377789"
"Orphanet_1175"	"Orphanet_377788"
"Orphanet_117569"	"Orphanet_377794|Orphanet_97935"
"Orphanet_117573"	"Orphanet_377794|Orphanet_96346"
"Orphanet_117728"	"Orphanet_410298"
"Orphanet_1178"	"Orphanet_377788"
"Orphanet_1179"	"Orphanet_377788"
"Orphanet_118"	"Orphanet_377788"
"Orphanet_1180"	"Orphanet_377788"
"Orphanet_1182"	"Orphanet_377788"
"Orphanet_1183"	"Orphanet_377788"
"Orphanet_1185"	"Orphanet_377788"
"Orphanet_1186"	"Orphanet_377788"
"Orphanet_1187"	"Orphanet_377788"
"Orphanet_1188"	"Orphanet_377789"
"Orphanet_118975"	"Orphanet_410298"
"Orphanet_118978"	"Orphanet_410298"
"Orphanet_118985"	"Orphanet_410298"
"Orphanet_118987"	"Orphanet_410298"
"Orphanet_118990"	"Orphanet_410298"
"Orphanet_118994"	"Orphanet_410298"
"Orphanet_119"	"Orphanet_377788"
"Orphanet_1190"	"Orphanet_377789"
"Orphanet_1192"	"Orphanet_377789"
"Orphanet_1193"	"Orphanet_377789"
"Orphanet_1194"	"Orphanet_377788"
"Orphanet_1195"	"Orphanet_377788"
"Orphanet_119697"	"Orphanet_410298"
"Orphanet_1198"	"Orphanet_377791"
"Orphanet_1200"	"Orphanet_377789"
"Orphanet_1201"	"Orphanet_377791"
"Orphanet_1202"	"Orphanet_377789"
"Orphanet_1203"	"Orphanet_377791"
"Orphanet_1215"	"Orphanet_377788"
"Orphanet_1216"	"Orphanet_377788"
"Orphanet_121619"	"Orphanet_410298"
"Orphanet_121693"	"Orphanet_410298"
"Orphanet_121719"	"Orphanet_410298"
"Orphanet_121722"	"Orphanet_410298"
"Orphanet_122"	"Orphanet_377789"
"Orphanet_1225"	"Orphanet_377789"
"Orphanet_1226"	"Orphanet_377789"
"Orphanet_1227"	"Orphanet_377789"
"Orphanet_1228"	"Orphanet_377789"
"Orphanet_1229"	"Orphanet_377789"
"Orphanet_123"	"Orphanet_377788"
"Orphanet_1231"	"Orphanet_377789"
"Orphanet_1234"	"Orphanet_377789"
"Orphanet_123433"	"Orphanet_410298"
"Orphanet_1237"	"Orphanet_377789"
"Orphanet_124"	"Orphanet_377788"
"Orphanet_1240"	"Orphanet_377788"
"Orphanet_1243"	"Orphanet_377788"
"Orphanet_1246"	"Orphanet_377789"
"Orphanet_1247"	"Orphanet_377788"
"Orphanet_1248"	"Orphanet_377789"
"Orphanet_125"	"Orphanet_377788"
"Orphanet_1252"	"Orphanet_377789"
"Orphanet_1253"	"Orphanet_377789"
"Orphanet_1259"	"Orphanet_377788"
"Orphanet_126"	"Orphanet_377789"
"Orphanet_1261"	"Orphanet_377789"
"Orphanet_1262"	"Orphanet_377789"
"Orphanet_1263"	"Orphanet_377788"
"Orphanet_1264"	"Orphanet_377789"
"Orphanet_1267"	"Orphanet_377788"
"Orphanet_127"	"Orphanet_377789"
"Orphanet_1270"	"Orphanet_377789"
"Orphanet_1272"	"Orphanet_377789"
"Orphanet_1275"	"Orphanet_377789"
"Orphanet_1276"	"Orphanet_377789"
"Orphanet_1278"	"Orphanet_377789"
"Orphanet_128"	"Orphanet_377788"
"Orphanet_1292"	"Orphanet_377789"
"Orphanet_1293"	"Orphanet_93434|Orphanet_377794"
"Orphanet_1295"	"Orphanet_377789"
"Orphanet_1296"	"Orphanet_377789"
"Orphanet_1297"	"Orphanet_377789"
"Orphanet_1299"	"Orphanet_377789"
"Orphanet_13"	"Orphanet_377796"
"Orphanet_130"	"Orphanet_377788"
"Orphanet_1300"	"Orphanet_377789"
"Orphanet_1302"	"Orphanet_377788"
"Orphanet_1303"	"Orphanet_377788"
"Orphanet_1304"	"Orphanet_377788"
"Orphanet_1305"	"Orphanet_377789"
"Orphanet_1306"	"Orphanet_377789"
"Orphanet_1307"	"Orphanet_377789"
"Orphanet_1308"	"Orphanet_377789"
"Orphanet_1309"	"Orphanet_377791"
"Orphanet_1310"	"Orphanet_377789"
"Orphanet_1318"	"Orphanet_377789"
"Orphanet_132"	"Orphanet_377788"
"Orphanet_1326"	"Orphanet_377789"
"Orphanet_1327"	"Orphanet_377789"
"Orphanet_1328"	"Orphanet_377789"
"Orphanet_133"	"Orphanet_377788"
"Orphanet_1331"	"Orphanet_377788"
"Orphanet_1332"	"Orphanet_377788"
"Orphanet_1333"	"Orphanet_377788"
"Orphanet_1334"	"Orphanet_377788"
"Orphanet_1335"	"Orphanet_377789"
"Orphanet_1338"	"Orphanet_377789"
"Orphanet_134"	"Orphanet_377788"
"Orphanet_1340"	"Orphanet_377789"
"Orphanet_1342"	"Orphanet_377789"
"Orphanet_1344"	"Orphanet_377788"
"Orphanet_135"	"Orphanet_377788"
"Orphanet_1352"	"Orphanet_377789"
"Orphanet_1355"	"Orphanet_377789"
"Orphanet_1358"	"Orphanet_377789"
"Orphanet_1359"	"Orphanet_377788"
"Orphanet_136"	"Orphanet_377788"
"Orphanet_1361"	"Orphanet_377790"
"Orphanet_1366"	"Orphanet_377788"
"Orphanet_1368"	"Orphanet_377788"
"Orphanet_1369"	"Orphanet_377788"
"Orphanet_137"	"Orphanet_68367|Orphanet_377794"
"Orphanet_1375"	"Orphanet_377789"
"Orphanet_137577"	"Orphanet_377793"
"Orphanet_137583"	"Orphanet_377788"
"Orphanet_137586"	"Orphanet_377794|Orphanet_519278"
"Orphanet_137605"	"Orphanet_377789"
"Orphanet_137608"	"Orphanet_377789"
"Orphanet_137617"	"Orphanet_377788"
"Orphanet_137625"	"Orphanet_377788"
"Orphanet_137631"	"Orphanet_377788"
"Orphanet_137634"	"Orphanet_377789"
"Orphanet_137639"	"Orphanet_377788"
"Orphanet_137646"	"Orphanet_410298"
"Orphanet_137667"	"Orphanet_377789"
"Orphanet_137675"	"Orphanet_377788"
"Orphanet_137678"	"Orphanet_377788"
"Orphanet_137681"	"Orphanet_377788"
"Orphanet_1377"	"Orphanet_377789"
"Orphanet_137754"	"Orphanet_377788"
"Orphanet_137776"	"Orphanet_377789"
"Orphanet_137783"	"Orphanet_377789"
"Orphanet_137807"	"Orphanet_377794|Orphanet_79381"
"Orphanet_137810"	"Orphanet_377788"
"Orphanet_137831"	"Orphanet_377788"
"Orphanet_137834"	"Orphanet_377788"
"Orphanet_137867"	"Orphanet_377788"
"Orphanet_137888"	"Orphanet_377789"
"Orphanet_137893"	"Orphanet_377796"
"Orphanet_137898"	"Orphanet_377788"
"Orphanet_137902"	"Orphanet_377791"
"Orphanet_137905"	"Orphanet_519351|Orphanet_183557|Orphanet_98553|Orphanet_377794|Orphanet_522512"
"Orphanet_137908"	"Orphanet_377788"
"Orphanet_138"	"Orphanet_377789"
"Orphanet_1380"	"Orphanet_377789"
"Orphanet_138041"	"Orphanet_363294|Orphanet_377794|Orphanet_138044"
"Orphanet_138044"	"Orphanet_377794|Orphanet_156237"
"Orphanet_138047"	"Orphanet_363294|Orphanet_377794|Orphanet_138044"
"Orphanet_138050"	"Orphanet_363294|Orphanet_377794|Orphanet_138044"
"Orphanet_138055"	"Orphanet_363294|Orphanet_377794|Orphanet_138044"
"Orphanet_138059"	"Orphanet_377794|Orphanet_138044"
"Orphanet_1387"	"Orphanet_377789"
"Orphanet_1388"	"Orphanet_377789"
"Orphanet_1389"	"Orphanet_377789"
"Orphanet_139"	"Orphanet_377788"
"Orphanet_139009"	"Orphanet_183530|Orphanet_377794|Orphanet_93890"
"Orphanet_139012"	"Orphanet_377794|Orphanet_93890"
"Orphanet_139021"	"Orphanet_377794|Orphanet_93890"
"Orphanet_139024"	"Orphanet_377794|Orphanet_93890"
"Orphanet_139027"	"Orphanet_183530|Orphanet_377794|Orphanet_93890"
"Orphanet_139030"	"Orphanet_183530|Orphanet_377794|Orphanet_93890"
"Orphanet_139033"	"Orphanet_377794|Orphanet_93890"
"Orphanet_139036"	"Orphanet_377794|Orphanet_93890"
"Orphanet_139039"	"Orphanet_377794|Orphanet_156237"
"Orphanet_139042"	"Orphanet_377794|Orphanet_93890|Orphanet_98026"
"Orphanet_1393"	"Orphanet_377789"
"Orphanet_139390"	"Orphanet_377794|Orphanet_1531"
"Orphanet_139393"	"Orphanet_377794|Orphanet_1531"
"Orphanet_139396"	"Orphanet_377796"
"Orphanet_139399"	"Orphanet_377796"
"Orphanet_1394"	"Orphanet_377789"
"Orphanet_139406"	"Orphanet_377788"
"Orphanet_139411"	"Orphanet_377788"
"Orphanet_139441"	"Orphanet_377788"
"Orphanet_139447"	"Orphanet_377788"
"Orphanet_139450"	"Orphanet_377789"
"Orphanet_139455"	"Orphanet_377788"
"Orphanet_139466"	"Orphanet_377789"
"Orphanet_139471"	"Orphanet_377789"
"Orphanet_139474"	"Orphanet_377789"
"Orphanet_139480"	"Orphanet_377788"
"Orphanet_139485"	"Orphanet_377788"
"Orphanet_139491"	"Orphanet_377788"
"Orphanet_139507"	"Orphanet_377788"
"Orphanet_139515"	"Orphanet_377788"
"Orphanet_139518"	"Orphanet_377788"
"Orphanet_139525"	"Orphanet_377788"
"Orphanet_139536"	"Orphanet_377788"
"Orphanet_139547"	"Orphanet_377788"
"Orphanet_139552"	"Orphanet_377788"
"Orphanet_139557"	"Orphanet_377788"
"Orphanet_139564"	"Orphanet_377788"
"Orphanet_139578"	"Orphanet_377788"
"Orphanet_139583"	"Orphanet_377788"
"Orphanet_139589"	"Orphanet_377788"
"Orphanet_1397"	"Orphanet_377789"
"Orphanet_1399"	"Orphanet_377789"
"Orphanet_14"	"Orphanet_377788"
"Orphanet_140"	"Orphanet_377789"
"Orphanet_140162"	"Orphanet_98053|Orphanet_377794|Orphanet_250908"
"Orphanet_140436"	"Orphanet_377788"
"Orphanet_140453"	"Orphanet_476116|Orphanet_377794"
"Orphanet_140456"	"Orphanet_476109|Orphanet_377794"
"Orphanet_140459"	"Orphanet_476116|Orphanet_377794"
"Orphanet_140465"	"Orphanet_53739|Orphanet_377794"
"Orphanet_140468"	"Orphanet_53739|Orphanet_377794"
"Orphanet_140471"	"Orphanet_98497|Orphanet_377794"
"Orphanet_140474"	"Orphanet_377794|Orphanet_140471"
"Orphanet_140477"	"Orphanet_377794|Orphanet_140471"
"Orphanet_140481"	"Orphanet_377788"
"Orphanet_140653"	"Orphanet_520814|Orphanet_377794"
"Orphanet_1408"	"Orphanet_377789"
"Orphanet_140874"	"Orphanet_519341|Orphanet_98095|Orphanet_522506|Orphanet_377794"
"Orphanet_140896"	"Orphanet_377788"
"Orphanet_140905"	"Orphanet_377788"
"Orphanet_140908"	"Orphanet_377789"
"Orphanet_140917"	"Orphanet_377789"
"Orphanet_140922"	"Orphanet_377788"
"Orphanet_140927"	"Orphanet_377788"
"Orphanet_140941"	"Orphanet_377788"
"Orphanet_140944"	"Orphanet_377789"
"Orphanet_140952"	"Orphanet_377789"
"Orphanet_140957"	"Orphanet_377788"
"Orphanet_140963"	"Orphanet_377789"
"Orphanet_140966"	"Orphanet_377788"
"Orphanet_140969"	"Orphanet_377788"
"Orphanet_140976"	"Orphanet_377788"
"Orphanet_140989"	"Orphanet_377788"
"Orphanet_140997"	"Orphanet_139036|Orphanet_183576|Orphanet_377794|Orphanet_93453|Orphanet_156237|Orphanet_156215|Orphanet_294959"
"Orphanet_141"	"Orphanet_377788"
"Orphanet_1410"	"Orphanet_377788"
"Orphanet_141000"	"Orphanet_377789"
"Orphanet_141007"	"Orphanet_377789"
"Orphanet_141118"	"Orphanet_377796"
"Orphanet_141127"	"Orphanet_377791"
"Orphanet_141132"	"Orphanet_155896|Orphanet_377794"
"Orphanet_141136"	"Orphanet_377789"
"Orphanet_141145"	"Orphanet_377789"
"Orphanet_141152"	"Orphanet_377791"
"Orphanet_1412"	"Orphanet_377789"
"Orphanet_141229"	"Orphanet_155832|Orphanet_377794|Orphanet_68329"
"Orphanet_141234"	"Orphanet_377794|Orphanet_141229"
"Orphanet_141253"	"Orphanet_377794|Orphanet_141229"
"Orphanet_141258"	"Orphanet_377791"
"Orphanet_141269"	"Orphanet_414726|Orphanet_377794|Orphanet_141229"
"Orphanet_141276"	"Orphanet_377791"
"Orphanet_141333"	"Orphanet_377788"
"Orphanet_1414"	"Orphanet_377788"
"Orphanet_142"	"Orphanet_377788"
"Orphanet_1422"	"Orphanet_377789"
"Orphanet_1425"	"Orphanet_377789"
"Orphanet_1426"	"Orphanet_377788"
"Orphanet_1427"	"Orphanet_377788"
"Orphanet_1428"	"Orphanet_377788"
"Orphanet_1429"	"Orphanet_377788"
"Orphanet_143"	"Orphanet_377788"
"Orphanet_1431"	"Orphanet_377794|Orphanet_200037"
"Orphanet_1435"	"Orphanet_377789"
"Orphanet_1436"	"Orphanet_377789"
"Orphanet_1437"	"Orphanet_377789"
"Orphanet_144"	"Orphanet_377788"
"Orphanet_1440"	"Orphanet_377789"
"Orphanet_1441"	"Orphanet_377789"
"Orphanet_1442"	"Orphanet_377789"
"Orphanet_1444"	"Orphanet_377789"
"Orphanet_1445"	"Orphanet_377789"
"Orphanet_1446"	"Orphanet_377789"
"Orphanet_1447"	"Orphanet_377789"
"Orphanet_1448"	"Orphanet_377789"
"Orphanet_1449"	"Orphanet_377789"
"Orphanet_145"	"Orphanet_377788"
"Orphanet_1450"	"Orphanet_377789"
"Orphanet_1451"	"Orphanet_377788"
"Orphanet_1452"	"Orphanet_377789"
"Orphanet_1453"	"Orphanet_377789"
"Orphanet_1454"	"Orphanet_377788"
"Orphanet_1457"	"Orphanet_377791"
"Orphanet_1458"	"Orphanet_377789"
"Orphanet_146"	"Orphanet_377788"
"Orphanet_1460"	"Orphanet_377788"
"Orphanet_1465"	"Orphanet_377789"
