"term_id"	"parent_id"
"EFO_0000773"	"EFO_0004263"
"EFO_0000775"	"EFO_0000771|MONDO_0043424|MONDO_0017652|EFO_0009431|MONDO_0020010"
"EFO_0000776"	"EFO_0000771"
"EFO_0000777"	"MONDO_0025303|MONDO_0016003|MONDO_0004805"
"EFO_0000778"	"MONDO_0000314|EFO_1001124"
"EFO_0000779"	"EFO_0000763"
"EFO_0000780"	"EFO_0000771"
"EFO_0000781"	"EFO_0000771"
"EFO_0000783"	"EFO_0004145|EFO_0000540|EFO_0009903"
"EFO_0001054"	"MONDO_0016104|MONDO_0018396|MONDO_0020590|EFO_0009429|MONDO_0000314"
"EFO_0001055"	"EFO_0001054"
"EFO_0001056"	"EFO_0001054"
"EFO_0001057"	"EFO_0001054"
"EFO_0001058"	"EFO_0000618"
"EFO_0001059"	"EFO_0001058|EFO_0009674"
"EFO_0001060"	"MONDO_0024635|EFO_0009554|MONDO_0000588"
"EFO_0001061"	"MONDO_0002974|EFO_0002919"
"EFO_0001062"	"EFO_0007309"
"EFO_0001063"	"EFO_0004238"
"EFO_0001064"	"Orphanet_98131"
"EFO_0001065"	"MONDO_0000931"
"EFO_0001066"	"EFO_1000870|EFO_0001423|MONDO_0000568"
"EFO_0001067"	"EFO_0005741"
"EFO_0001068"	"MONDO_0100120|MONDO_0002428|MONDO_0044347|MONDO_0043424|EFO_0001421"
"EFO_0001069"	"MONDO_0024297|EFO_0000589"
"EFO_0001071"	"MONDO_0008903|EFO_0000313"
"EFO_0001073"	"MONDO_0003916"
"EFO_0001074"	"EFO_0001073"
"EFO_0001075"	"Orphanet_398934"
"EFO_0001076"	"EFO_0000771"
"EFO_0001077"	"MONDO_0040732"
"EFO_0001078"	"MONDO_0040732"
"EFO_0001356"	"EFO_0000253|Orphanet_98505"
"EFO_0001357"	"EFO_0000253"
"EFO_0001358"	"EFO_0006788|EFO_0004257|EFO_0010098"
"EFO_0001359"	"EFO_0005140|MONDO_0000569|EFO_0000400"
"EFO_0001360"	"EFO_0000400"
"EFO_0001361"	"MONDO_0005149|EFO_0000684"
"EFO_0001365"	"EFO_0001058|MONDO_0002175"
"EFO_0001376"	"EFO_1001968"
"EFO_0001378"	"EFO_0002427|EFO_0000200|MONDO_0016180"
"EFO_0001379"	"MONDO_0021199"
"EFO_0001380"	"EFO_0009607"
"EFO_0001416"	"MONDO_0016275"
"EFO_0001421"	"EFO_0010284|MONDO_0044965|EFO_0001379"
"EFO_0001422"	"EFO_1001513|EFO_0006890|EFO_0001421"
"EFO_0001423"	"EFO_1001456|EFO_0009903|EFO_0009386"
"EFO_0001642"	"EFO_0000311|MONDO_0044881"
"EFO_0001645"	"EFO_0003777"
"EFO_0001663"	"MONDO_0008315|EFO_0000313"
"EFO_0001666"	"EFO_0005775"
"EFO_0001668"	"EFO_0000763"
"EFO_0001675"	"EFO_1001357"
"EFO_0002087"	"EFO_1001968|MONDO_0002176|EFO_1000255"
"EFO_0002422"	"EFO_0000616"
"EFO_0002423"	"MONDO_0000631"
"EFO_0002424"	"EFO_0002422|EFO_1000255"
"EFO_0002425"	"EFO_0001642"
"EFO_0002426"	"MONDO_0024615"
"EFO_0002427"	"EFO_0001642|EFO_0000616|MONDO_0044881"
"EFO_0002428"	"MONDO_0021138|EFO_0002427|MONDO_0015756|EFO_0009714|MONDO_0023603"
"EFO_0002429"	"MONDO_0020703|EFO_0005804|Orphanet_250165"
"EFO_0002430"	"EFO_0002428|EFO_0006890|MONDO_0002280"
"EFO_0002431"	"EFO_0000311|EFO_0009387"
"EFO_0002461"	"EFO_0009676|EFO_0000408"
"EFO_0002496"	"MONDO_0000611|EFO_0004198"
"EFO_0002497"	"EFO_0005251|MONDO_0020683"
"EFO_0002498"	"EFO_0000540|MONDO_0001933"
"EFO_0002499"	"MONDO_0016680|MONDO_0020633|MONDO_0019781"
"EFO_0002500"	"MONDO_0020633|EFO_0000630|MONDO_0021640"
"EFO_0002501"	"MONDO_0020633|MONDO_0021640|EFO_0000632|MONDO_0018744"
"EFO_0002502"	"EFO_0000540|MONDO_0001933"
"EFO_0002504"	"MONDO_0002369"
"EFO_0002506"	"EFO_0005856|EFO_0005802"
"EFO_0002507"	"EFO_0003893|EFO_0000232"
