term_id	parent_id
D012480	D004756
D015009	D004756
D020345	D004760
D044504	D004760
D003384	D004769
D004457	D004769
D053206	D004775
D000069079	D004781|D011827
D004781	D004787
D017681	D004802
D016603	D004802|D009135
D018315	D004806
D013223	D004812|D008433|D017531
D016107	D004820
D016109	D004820
D016110	D004820
D016108	D004820|D003095
D004828	D004827
D004829	D004827
D020195	D004827
D000073376	D004827
D020936	D004827|D007232
D017029	D004828
D020938	D004828
D004833	D004828|D000073376
D004830	D004829
D004831	D004829|D000073376
D020190	D004831
D020191	D004831
D013523	D004864
D004940	D004935
D004941	D004935|D005759
D004938	D004935|D006258|D005770
D004932	D004935|D006975
D003680	D004935|D010608
D001471	D004935|D011230
D016672	D004936
D000077277	D004938|D002294
D008850	D005124
D054514	D005124
D016569	D005124|D005141
D004479	D005124|D007906
D058497	D005124|D014564|D013576|D000015
D003316	D005128
D005141	D005128
D007905	D005128
D009798	D005128
D009916	D005128
D012030	D005128
D012164	D005128
D014603	D005128
D015422	D005128
D020255	D005128
D003229	D005128
D007766	D005128
D014786	D005128|D012678
D005132	D005128|D012816
D005126	D005131|D002056
D005142	D005134|D005153|D005141
D019572	D005134|D012164
D001762	D005141
D001763	D005141
D001764	D005141
D004483	D005141
D004774	D005141
D017043	D005141|D003560
D006726	D005141|D015818
D005131	D005151|D005128
D005156	D005155
D020331	D005155|D000015|D007232
D020433	D005156
D006296	D005159
D036981	D005208|D005534
D065626	D005234
D005235	D005234|D008108
D011248	D005261
D052776	D005261
D007873	D005271
D047109	D005314
D018221	D005350
D018214	D005350|D018213
D018223	D005354
D005358	D005357
D005359	D005357
D008118	D005368
D008368	D005368
D004184	D005368|D006374
D004605	D005368|D008209|D000079426
D009855	D005368|D012876
D001826	D005441
D016269	D005512
D021181	D005512
D021182	D005512
D000074924	D005512
D001906	D005517|D003015|D020258|D020511
D012478	D005517|D012480
D013202	D005517|D013203
D006215	D005530
D037801	D005530
D005531	D005530
D000071378	D005531
D000070558	D005532|D005531
D005533	D005534
D008450	D005540
D002270	D005667
D005892	D005674|D005891
D002764	D005705
D041761	D005705|D002769
D016537	D005733
D020143	D005733
D005757	D005756
D005758	D005756
D000076385	D005759
D003092	D005759|D003108
D004403	D005759|D007410
D004751	D005759|D007410
D004760	D005759|D007410
D015212	D005759|D007410
D005756	D005759|D013272
D015390	D005763|D050110
D057045	D005764|D007818
D004935	D005767
D005759	D005767
D007410	D005767
D013272	D005767
D005770	D005767|D004067
D006471	D005767|D006470
D014385	D005767|D014376
D004715	D005831
D014591	D005831
D014623	D005831
D014845	D005831
D000291	D005831
D010409	D005832
D011469	D005832
D013088	D005832|D003560
D007246	D005832|D005831
D012735	D005832|D005831
D005834	D005832|D014565
D014625	D005833|D014623
D020022	D005838|D004198
D010497	D005882
D006101	D005882|D006099|D007571
D005884	D005882|D006472
D005891	D005882|D007239
D005902	D005901
D015355	D005901
D015812	D005901
D057066	D005901|D009901
D001254	D005910
D004806	D005910
D009837	D005910
D018303	D005910
D018316	D005910
D008527	D005910|D018242
D005923	D005921
D005953	D006008
D006012	D006008
D006013	D006008
D006009	D006008|D020140
D006043	D006042
D006044	D006042
D007006	D006058
D011628	D006058
D011629	D006058
D013733	D006058|D005832
D012734	D006058|D014564
D006104	D006099
D049628	D006128|D001837
D005317	D006130|D005315
D005499	D006201
D006983	D006201
D007039	D006201
D056734	D006201|D000015|D012873
D005153	D006258
D000077195	D006258|D002294
D005151	D006259
D001930	D006259|D001927
D016489	D006259|D014949
D020198	D006259|D020300
D006293	D006266
D008511	D006281
D061217	D006293
D011314	D006296
D010346	D006298
D014012	D006311
D034381	D006311
D006317	D006319
D052245	D006319|D012174|D054062
D002037	D006327
D054537	D006327
D012804	D006327|D001146
D001017	D006330
D004374	D006330
D004437	D006330
D004541	D006330
D006343	D006330
D013771	D006330
D014188	D006330
D000075224	D006331
D002305	D006331
D004696	D006331
D006323	D006331
D006333	D006331
D006349	D006331
D009202	D006331
D010493	D006331
D011660	D006331
D014694	D006331
D018754	D006331
D006322	D006331|D000783
D006332	D006331|D006984
D002275	D006331|D008303
D001145	D006331|D010335
D012214	D006331|D012213
D006338	D006331|D013899
D017202	D006331|D014652
D054143	D006333
D054144	D006333
D004489	D006333|D004487
D004694	D006343
D006344	D006343
D006345	D006343
D001022	D006349
D008944	D006349
D008946	D006349
D016127	D006349
D011666	D006349|D014694
D001024	D006349|D014694
D002590	D006373
D009349	D006373
D014201	D006373
D006374	D006373|D010273
D018324	D006391
D013341	D006391|D020752|D000798
D000740	D006402
D001778	D006402
D001791	D006402
D001796	D006402
D001855	D006402
D006474	D006402
D007960	D006402
D008708	D006402
D010198	D006402
D011086	D006402
D013436	D006402
D019851	D006402
D019337	D006402|D009371
D006453	D006402|D030342
D001799	D006403
D010979	D006403
D004909	D006403|D001790
D046649	D006408
D006402	D006425
D008206	D006425
D018056	D006439|D001790|D012212
D065766	D006463
D006406	D006470
D006395	D006470|D007592
D006417	D006470|D014555
D014884	D006474|D000309|D011693|D008585
D014813	D006474|D001361|D001778
D010981	D006474|D001791|D001778
D013920	D006474|D013922|D001778
D020141	D006474|D014652
D004211	D006474|D019851|D001778
D001606	D006474|D025861|D001791
D013915	D006474|D025861|D001791
D014842	D006474|D025861|D001791|D020147
D000347	D006474|D025861|D020147
D005166	D006474|D025861|D020147
D005168	D006474|D025861|D020147
D005171	D006474|D025861|D020147
D005173	D006474|D025861|D020147
D005175	D006474|D025861|D020147
D005177	D006474|D025861|D020147
D006467	D006474|D025861|D020147
D007020	D006474|D025861|D020147
D014923	D006474|D025861|D040181|D008231|D000081207
