term_id	parent_id
HP_0031013	HP_0001376
HP_0003170	HP_0001384
HP_0004297	HP_0001392
HP_0410042	HP_0001392
HP_0004323	HP_0001507
HP_0030853	HP_0001507
HP_0000772	HP_0001547
HP_0001561	HP_0001560
HP_0001562	HP_0001560
HP_0000951	HP_0001574
HP_0011138	HP_0001574
HP_0025276	HP_0001574
HP_0003328	HP_0001595
HP_0010719	HP_0001595
HP_0010720	HP_0001595
HP_0011362	HP_0001595
HP_0025423	HP_0001600
HP_0002597	HP_0001626
HP_0011025	HP_0001626
HP_0030680	HP_0001626
HP_0001637	HP_0001627
HP_0001654	HP_0001627
HP_0001671	HP_0001627
HP_0001697	HP_0001627
HP_0001713	HP_0001627
HP_0004306	HP_0001627
HP_0004307	HP_0001627
HP_0005120	HP_0001627
HP_0011534	HP_0001627
HP_0011545	HP_0001627
HP_0001655	HP_0001631
HP_0001634	HP_0001633
HP_0001638	HP_0001637
HP_0001644	HP_0001638
HP_0010883	HP_0001646
HP_0004380	HP_0001646|HP_0005146
HP_0004756	HP_0001649
HP_0004381	HP_0001650
HP_0001646	HP_0001654
HP_0006705	HP_0001654
HP_0005146	HP_0001654|HP_0011915
HP_0011994	HP_0001671
HP_0011627	HP_0001679
HP_0012303	HP_0001679
HP_0004749	HP_0001692
HP_0005110	HP_0001692
HP_0011701	HP_0001692
HP_0001698	HP_0001697
HP_0011851	HP_0001698
HP_0002563	HP_0001701
HP_0001704	HP_0001702
HP_0011662	HP_0001702
HP_0011581	HP_0001711
HP_0001711	HP_0001713
HP_0100571	HP_0001713
HP_0010438	HP_0001713|HP_0001671
HP_0011570	HP_0001718
HP_0012091	HP_0001732
HP_0001735	HP_0001733
HP_0025408	HP_0001743
HP_0025409	HP_0001743
HP_0001839	HP_0001760|HP_0100257
HP_0031009	HP_0001780
HP_0100747	HP_0001780|HP_0004099
HP_0000148	HP_0001827|HP_0000142
HP_0001872	HP_0001871
HP_0001877	HP_0001871
HP_0001892	HP_0001871
HP_0005561	HP_0001871
HP_0011873	HP_0001872
HP_0011874	HP_0001873
HP_0001901	HP_0001877
HP_0001903	HP_0001877
HP_0005511	HP_0001878
HP_0004332	HP_0001881
HP_0010974	HP_0001881
HP_0011893	HP_0001881
HP_0001909	HP_0001881|HP_0004377
HP_0001888	HP_0001882|HP_0040088
HP_0011029	HP_0001892|HP_0011028
HP_0010972	HP_0001903
HP_0011895	HP_0001903
HP_0002488	HP_0001909
HP_0005526	HP_0001909
HP_0005547	HP_0001909
HP_0100494	HP_0001911
HP_0004840	HP_0001931|HP_0001935
HP_0000979	HP_0001933
HP_0011034	HP_0001939
HP_0012337	HP_0001939
HP_0012379	HP_0001939
HP_0032180	HP_0001939
HP_0032245	HP_0001939
HP_0003110	HP_0001939|HP_0011277
HP_0011017	HP_0001939|HP_0025354
HP_0008341	HP_0001947
HP_0000819	HP_0001952|HP_0000818
HP_0100037	HP_0001965|HP_0001595
HP_0001889	HP_0001972
HP_0003215	HP_0001992
HP_0040156	HP_0001992|HP_0031980
HP_0002143	HP_0002011
HP_0002269	HP_0002011
HP_0002511	HP_0002011
HP_0002921	HP_0002011
HP_0002977	HP_0002011
HP_0010651	HP_0002011
HP_0012443	HP_0002011
HP_0012703	HP_0002011
HP_0030724	HP_0002011
HP_0100705	HP_0002011
HP_0410043	HP_0002011
HP_0100006	HP_0002011|HP_0004375
HP_0011450	HP_0002011|HP_0032158
HP_0001392	HP_0002012
HP_0001732	HP_0002012
HP_0002585	HP_0002012
HP_0100016	HP_0002012
HP_0005208	HP_0002014
HP_0004789	HP_0002024
HP_0004791	HP_0002031
HP_0012859	HP_0002031
HP_0002032	HP_0002031|HP_0002589
HP_0002035	HP_0002034
HP_0002583	HP_0002037
HP_0001355	HP_0002060
HP_0002132	HP_0002060
HP_0002538	HP_0002060
HP_0010993	HP_0002060
HP_0007364	HP_0002060|HP_0002977
HP_0002077	HP_0002076
HP_0002083	HP_0002076
HP_0002795	HP_0002086
HP_0012252	HP_0002086
HP_0001600	HP_0002087
HP_0005607	HP_0002087
HP_0002103	HP_0002088
HP_0002107	HP_0002088
HP_0006528	HP_0002088
HP_0006530	HP_0002088
HP_0011947	HP_0002088
HP_0032445	HP_0002088
HP_0004930	HP_0002088|HP_0002597
HP_0040223	HP_0002088|HP_0011029
HP_0025044	HP_0002088|HP_0025615
HP_0100526	HP_0002088|HP_0100606
HP_0011951	HP_0002090
HP_0006532	HP_0002090|HP_0002783
HP_0010535	HP_0002104|HP_0002360
HP_0010301	HP_0002143|HP_0045005
HP_0010526	HP_0002167
HP_0002300	HP_0002167|HP_0000708
HP_0010529	HP_0002167|HP_0000708
HP_0011919	HP_0002202
HP_0002783	HP_0002205
HP_0011948	HP_0002205
HP_0002024	HP_0002242
HP_0002244	HP_0002242
HP_0002250	HP_0002242
HP_0005245	HP_0002242
HP_0100819	HP_0002242
HP_0011100	HP_0002242|HP_0002589
HP_0005266	HP_0002242|HP_0007378
HP_0002593	HP_0002242|HP_0031842
HP_0002243	HP_0002244
HP_0002246	HP_0002244
HP_0002630	HP_0002244|HP_0002024
HP_0002588	HP_0002246
HP_0002247	HP_0002246|HP_0011100
HP_0100811	HP_0002250|HP_0005245
HP_0100834	HP_0002250|HP_0007378
HP_0010448	HP_0002250|HP_0011100
HP_0002034	HP_0002250|HP_0012732
HP_0002536	HP_0002269|HP_0002538
HP_0012332	HP_0002270
HP_0006837	HP_0002277
HP_0002076	HP_0002315
HP_0012459	HP_0002315
HP_0002324	HP_0002323
HP_0006951	HP_0002350
HP_0010534	HP_0002354
HP_0003763	HP_0002360
HP_0100785	HP_0002360
HP_0100786	HP_0002360
HP_0003298	HP_0002414
HP_0002475	HP_0002435
HP_0002350	HP_0002438|HP_0010576
HP_0006721	HP_0002488
HP_0002135	HP_0002514|HP_0002134
HP_0001339	HP_0002536
HP_0004295	HP_0002577
HP_0004400	HP_0002577
HP_0006753	HP_0002577|HP_0007378
HP_0002036	HP_0002577|HP_0100790
HP_0030914	HP_0002579
HP_0002595	HP_0002579|HP_0005214
HP_0100281	HP_0002583
HP_0100282	HP_0002583
HP_0002590	HP_0002595
HP_3000036	HP_0002597|HP_0000234
HP_0030163	HP_0002597|HP_0011025
HP_0011276	HP_0002597|HP_0011354
HP_0100659	HP_0002597|HP_0012443
HP_0025015	HP_0002597|HP_0030680
HP_0001278	HP_0002615|HP_0012332
HP_0004942	HP_0002617|HP_0001679
HP_0002626	HP_0002619
HP_0012397	HP_0002621|HP_0001679
HP_0005293	HP_0002624
HP_0002570	HP_0002630
HP_0002621	HP_0002634
HP_0002326	HP_0002637|HP_0001297
HP_0003272	HP_0002644
HP_0002696	HP_0002648
HP_0002654	HP_0002652
HP_0100255	HP_0002652|HP_0000944
HP_0011792	HP_0002664
HP_0011793	HP_0002664
HP_0040273	HP_0002672
HP_0002648	HP_0002683
HP_0004437	HP_0002683|HP_0100774
HP_0012188	HP_0002686
HP_0100603	HP_0002686
HP_0002697	HP_0002696
HP_0010978	HP_0002715
HP_0032251	HP_0002715
HP_0100763	HP_0002715|HP_0002597
HP_0003118	HP_0002717|HP_0011731
HP_0005420	HP_0002718
HP_0002718	HP_0002719
HP_0000010	HP_0002719|HP_0011277
HP_0002841	HP_0002719|HP_0020100
HP_0005387	HP_0002721
