term_id	parent_id
MONDO_0000495	MONDO_0000592
MONDO_0000496	MONDO_0006032
MONDO_0000497	MONDO_0021166|MONDO_0002654
MONDO_0000498	MONDO_0008538|MONDO_0006649
MONDO_0000499	MONDO_0006649
MONDO_0000500	MONDO_0004631|MONDO_0004958
MONDO_0000502	MONDO_0024276|MONDO_0004972
MONDO_0000503	MONDO_0005061|MONDO_0003218|MONDO_0004660
MONDO_0000507	MONDO_0002254|MONDO_0019708|MONDO_0016112|MONDO_0017276|MONDO_0023603|MONDO_0020127
MONDO_0000508	MONDO_0002254|MONDO_0001071
MONDO_0000509	MONDO_0001071
MONDO_0000510	MONDO_0005559
MONDO_0000513	MONDO_0017795|MONDO_0000631
MONDO_0000514	MONDO_0002415|MONDO_0005096
MONDO_0000515	MONDO_0008977|MONDO_0002129
MONDO_0000516	MONDO_0002360|MONDO_0000631|MONDO_0044967
MONDO_0000517	MONDO_0007959|MONDO_0021228
MONDO_0000518	MONDO_0000812|MONDO_0002894|MONDO_0044965
MONDO_0000519	MONDO_0002731|MONDO_0002544
MONDO_0000520	MONDO_0001952|MONDO_0004245
MONDO_0000521	MONDO_0044925|MONDO_0004669
MONDO_0000524	MONDO_0015864|MONDO_0003113
MONDO_0000525	MONDO_0021271|MONDO_0005694
MONDO_0000527	MONDO_0005484|MONDO_0024479
MONDO_0000530	MONDO_0005484|MONDO_0024476
MONDO_0000531	MONDO_0002806|MONDO_0005616
MONDO_0000532	MONDO_0003438|MONDO_0004970|MONDO_0005061
MONDO_0000534	MONDO_0003036|MONDO_0003184
MONDO_0000535	MONDO_0021337|MONDO_0044704
MONDO_0000536	MONDO_0005517|MONDO_0010150|MONDO_0021345
MONDO_0000539	MONDO_0005864|MONDO_0003939|MONDO_0002728
MONDO_0000540	MONDO_0021533|MONDO_0002995
MONDO_0000541	MONDO_0003198|MONDO_0006815
MONDO_0000543	MONDO_0005191|MONDO_0002481
MONDO_0000544	MONDO_0006320
MONDO_0000545	MONDO_0021070|MONDO_0045063
MONDO_0000548	MONDO_0018364|MONDO_0021144
MONDO_0000549	MONDO_0021351|MONDO_0002749
MONDO_0000550	MONDO_0021072
MONDO_0000551	MONDO_0003685|MONDO_0005072
MONDO_0000552	MONDO_0004988
MONDO_0000553	MONDO_0002447|MONDO_0006003
MONDO_0000554	MONDO_0005153|MONDO_0004259
MONDO_0000557	MONDO_0000437
MONDO_0000561	MONDO_0020380
MONDO_0000563	MONDO_0020380
MONDO_0000565	MONDO_0005550|MONDO_0005025
MONDO_0000568	MONDO_0002602|MONDO_0002977
MONDO_0000569	MONDO_0007179|MONDO_0005151
MONDO_0000572	MONDO_0015974
MONDO_0000573	MONDO_0015974
MONDO_0000577	MONDO_0009332|MONDO_0002280
MONDO_0000581	MONDO_0002211
MONDO_0000583	MONDO_0002211
MONDO_0000584	MONDO_0015977
MONDO_0000586	MONDO_0007179
MONDO_0000587	MONDO_0007179|MONDO_0024623
MONDO_0000588	MONDO_0007179|MONDO_0004335
MONDO_0000589	MONDO_0007179|MONDO_0002081
MONDO_0000590	MONDO_0003620|MONDO_0002977
MONDO_0000591	MONDO_0004994
MONDO_0000592	MONDO_0005503
MONDO_0000594	MONDO_0100038|MONDO_0005503
MONDO_0000595	MONDO_0002025
MONDO_0000596	MONDO_0000947
MONDO_0000597	MONDO_0002103
MONDO_0000598	MONDO_0004750
MONDO_0000599	MONDO_0004681
MONDO_0000600	MONDO_0012000
MONDO_0000601	MONDO_0007179|MONDO_0021145
MONDO_0000602	MONDO_0007179|MONDO_0005570
MONDO_0000603	MONDO_0007179|MONDO_0004995
MONDO_0000605	MONDO_0005046
MONDO_0000606	MONDO_0002497
MONDO_0000607	MONDO_0018898
MONDO_0000608	MONDO_0005240
MONDO_0000610	MONDO_0005025|MONDO_0000831|MONDO_0001531
MONDO_0000611	MONDO_0005070|MONDO_0021074
MONDO_0000612	MONDO_0000621|MONDO_0005833
MONDO_0000615	MONDO_0006116
MONDO_0000616	MONDO_0006116
MONDO_0000618	MONDO_0006116
MONDO_0000620	MONDO_0021100|MONDO_0000634
MONDO_0000621	MONDO_0004992|MONDO_0005046
MONDO_0000624	MONDO_0021148|MONDO_0000383
MONDO_0000625	MONDO_0000383|MONDO_0003150
MONDO_0000626	MONDO_0000643
MONDO_0000627	MONDO_0005165|MONDO_0002082
MONDO_0000628	MONDO_0000648|MONDO_0006130
MONDO_0000629	MONDO_0005165|MONDO_0024757
MONDO_0000630	MONDO_0005165|MONDO_0005046
MONDO_0000631	MONDO_0000654|MONDO_0019060
MONDO_0000632	MONDO_0021353|MONDO_0000624
MONDO_0000633	MONDO_0000648|MONDO_0005128
MONDO_0000634	MONDO_0021350|MONDO_0005165
MONDO_0000636	MONDO_0005165|MONDO_0002081
MONDO_0000637	MONDO_0004992|MONDO_0002081
MONDO_0000638	MONDO_0021042|MONDO_0000648
MONDO_0000639	MONDO_0005569|MONDO_0002129
MONDO_0000640	MONDO_0003113|MONDO_0005462|MONDO_0003000|MONDO_0002714
MONDO_0000642	MONDO_0016642|MONDO_0021211
MONDO_0000643	MONDO_0021049|MONDO_0000624
MONDO_0000644	MONDO_0000632|MONDO_0021230
MONDO_0000645	MONDO_0021092|MONDO_0015861|MONDO_0000624
MONDO_0000646	MONDO_0021068|MONDO_0000624
MONDO_0000647	MONDO_0021050|MONDO_0000624
MONDO_0000648	MONDO_0005165|MONDO_0021248
MONDO_0000649	MONDO_0005872|MONDO_0005128
MONDO_0000650	MONDO_0005165|MONDO_0006901
MONDO_0000651	MONDO_0024505
MONDO_0000652	MONDO_0005165|MONDO_0002051
MONDO_0000653	MONDO_0004992|MONDO_0002051
MONDO_0000654	MONDO_0021581|MONDO_0044334|MONDO_0000636
MONDO_0000659	MONDO_0019464
MONDO_0000660	MONDO_0005638
MONDO_0000661	MONDO_0005638
MONDO_0000662	MONDO_0005638
MONDO_0000663	MONDO_0005638
MONDO_0000664	MONDO_0000685
MONDO_0000665	MONDO_0024417
MONDO_0000666	MONDO_0000685
MONDO_0000667	MONDO_0024422|MONDO_0005638
MONDO_0000668	MONDO_0005638
MONDO_0000669	MONDO_0000685
MONDO_0000670	MONDO_0000667
MONDO_0000671	MONDO_0005638
MONDO_0000672	MONDO_0000685
MONDO_0000673	MONDO_0005638
MONDO_0000674	MONDO_0005638
MONDO_0000675	MONDO_0005638
MONDO_0000676	MONDO_0005638
MONDO_0000677	MONDO_0005638
MONDO_0000678	MONDO_0005638
MONDO_0000679	MONDO_0005638
MONDO_0000680	MONDO_0005638
MONDO_0000681	MONDO_0005638
MONDO_0000682	MONDO_0005638
MONDO_0000683	MONDO_0000685
MONDO_0000684	MONDO_0000667
MONDO_0000685	MONDO_0005638|MONDO_0021084
MONDO_0000686	MONDO_0000685
MONDO_0000687	MONDO_0005340
MONDO_0000688	MONDO_0045022|MONDO_0019189
MONDO_0000690	MONDO_0003117
MONDO_0000693	MONDO_0004985
MONDO_0000694	MONDO_0002050
MONDO_0000698	MONDO_0019224
MONDO_0000700	MONDO_0019117|MONDO_0023310
MONDO_0000701	MONDO_0005292|MONDO_0005385
MONDO_0000702	MONDO_0005292
MONDO_0000703	MONDO_0000702
MONDO_0000704	MONDO_0000702
MONDO_0000705	MONDO_0005113|MONDO_0006039
MONDO_0000706	MONDO_0029001|MONDO_0005292
MONDO_0000707	MONDO_0005292
MONDO_0000708	MONDO_0000709|MONDO_0021207
MONDO_0000709	MONDO_0005539
MONDO_0000710	MONDO_0004627|MONDO_0004966|MONDO_0005539
MONDO_0000712	MONDO_0017161|MONDO_0004976|MONDO_0005144
MONDO_0000715	MONDO_0004971|MONDO_0001082
MONDO_0000716	MONDO_0000599
MONDO_0000721	MONDO_0005066
MONDO_0000722	MONDO_0019530|MONDO_0011348|MONDO_0021651
MONDO_0000723	MONDO_0004730|MONDO_0004750
MONDO_0000724	MONDO_0004750
MONDO_0000726	MONDO_0005392
MONDO_0000727	MONDO_0016830
MONDO_0000728	MONDO_0005328
MONDO_0000732	MONDO_0016387
MONDO_0000733	MONDO_0000942
MONDO_0000734	MONDO_0017393
MONDO_0000736	MONDO_0019289
MONDO_0000739	MONDO_0044987|MONDO_0004867|MONDO_0006858|MONDO_0021166
MONDO_0000740	MONDO_0044987|MONDO_0004867|MONDO_0006858
MONDO_0000741	MONDO_0002102
MONDO_0000743	MONDO_0021674|MONDO_0006858
MONDO_0000744	MONDO_0024355|MONDO_0005227|MONDO_0005275
MONDO_0000745	MONDO_0007263
MONDO_0000746	MONDO_0005020|MONDO_0024583
MONDO_0000747	MONDO_0005020|MONDO_0024583
MONDO_0000748	MONDO_0002614|MONDO_0023369|MONDO_0021166
MONDO_0000749	MONDO_0002657
MONDO_0000750	MONDO_0006999
MONDO_0000751	MONDO_0021230|MONDO_0004701
MONDO_0000754	MONDO_0001593
MONDO_0000755	MONDO_0002263
MONDO_0000756	MONDO_0009993
MONDO_0000757	MONDO_0024651
MONDO_0000758	MONDO_0021440|MONDO_0005664|MONDO_0024295|MONDO_0024461
MONDO_0000761	MONDO_0019040
MONDO_0000762	MONDO_0019040
MONDO_0000763	MONDO_0018102
MONDO_0000764	MONDO_0018102
MONDO_0000766	MONDO_0018102
MONDO_0000769	MONDO_0005741
MONDO_0000770	MONDO_0002497
MONDO_0000771	MONDO_0005271|MONDO_0005087
MONDO_0000772	MONDO_0005271
MONDO_0000773	MONDO_0000772
MONDO_0000774	MONDO_0000590|MONDO_0005244
MONDO_0000775	MONDO_0005271
MONDO_0000776	MONDO_0005271
MONDO_0000777	MONDO_0005271|MONDO_0004335
MONDO_0000778	MONDO_0002497
MONDO_0000779	MONDO_0000778
MONDO_0000780	MONDO_0000778
MONDO_0000781	MONDO_0000778
MONDO_0000782	MONDO_0000778
MONDO_0000783	MONDO_0000778
MONDO_0000784	MONDO_0000778
MONDO_0000785	MONDO_0000778
MONDO_0000786	MONDO_0000778
MONDO_0000787	MONDO_0000778
MONDO_0000788	MONDO_0002497
MONDO_0000789	MONDO_0000788
MONDO_0000790	MONDO_0000788
MONDO_0000791	MONDO_0000788
MONDO_0000793	MONDO_0000788
MONDO_0000794	MONDO_0000775
MONDO_0000795	MONDO_0000794
MONDO_0000796	MONDO_0005849
MONDO_0000797	MONDO_0005849
MONDO_0000798	MONDO_0000770
MONDO_0000799	MONDO_0000770
MONDO_0000800	MONDO_0000799
MONDO_0000801	MONDO_0000799
MONDO_0000802	MONDO_0000799
MONDO_0000803	MONDO_0000799
MONDO_0000804	MONDO_0000799
MONDO_0000805	MONDO_0000798
MONDO_0000806	MONDO_0000805
MONDO_0000807	MONDO_0005271
MONDO_0000809	MONDO_0001243|MONDO_0002610
MONDO_0000811	MONDO_0001389
MONDO_0000812	MONDO_0005172
MONDO_0000813	MONDO_0021166|MONDO_0005267|MONDO_0018076
MONDO_0000814	MONDO_0003660|MONDO_0000872|MONDO_0003541
MONDO_0000815	MONDO_0000592
MONDO_0000816	MONDO_0003916
MONDO_0000819	MONDO_0002320
MONDO_0000820	MONDO_0002320
MONDO_0000824	MONDO_0001673
MONDO_0000827	MONDO_0000314
MONDO_0000828	MONDO_0005180
MONDO_0000831	MONDO_0005385
MONDO_0000833	MONDO_0005381
MONDO_0000834	MONDO_0000836
MONDO_0000836	MONDO_0005381
MONDO_0000837	MONDO_0000833
MONDO_0000839	MONDO_0000001
MONDO_0000840	MONDO_0018373
MONDO_0000841	MONDO_0005516
MONDO_0000844	MONDO_0005516
